complex_id,ligand_file,protein_file,pocket_file,affinity,measure,resolution,year
2xyd,data/raw/PDBbind_v2020_refined/refined-set/2xyd/2xyd_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2xyd/2xyd_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2xyd/2xyd_pocket.pdb,6.82,pKd,2.15,2011
2zq0,data/raw/PDBbind_v2020_refined/refined-set/2zq0/2zq0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2zq0/2zq0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2zq0/2zq0_pocket.pdb,6.82,pKd,1.6,2008
3dx2,data/raw/PDBbind_v2020_refined/refined-set/3dx2/3dx2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3dx2/3dx2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3dx2/3dx2_pocket.pdb,6.82,pKd,1.4,2009
3m3x,data/raw/PDBbind_v2020_refined/refined-set/3m3x/3m3x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3m3x/3m3x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3m3x/3m3x_pocket.pdb,6.82,pKd,1.68,2010
3s75,data/raw/PDBbind_v2020_refined/refined-set/3s75/3s75_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3s75/3s75_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3s75/3s75_pocket.pdb,6.82,pKd,1.5,2011
4nue,data/raw/PDBbind_v2020_refined/refined-set/4nue/4nue_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4nue/4nue_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4nue/4nue_pocket.pdb,6.82,pKd,1.3,2014
4qy3,data/raw/PDBbind_v2020_refined/refined-set/4qy3/4qy3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4qy3/4qy3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4qy3/4qy3_pocket.pdb,6.82,pKd,1.5,2014
5exw,data/raw/PDBbind_v2020_refined/refined-set/5exw/5exw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5exw/5exw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5exw/5exw_pocket.pdb,6.82,pKd,1.9,2016
5vcv,data/raw/PDBbind_v2020_refined/refined-set/5vcv/5vcv_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5vcv/5vcv_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5vcv/5vcv_pocket.pdb,6.82,pKd,1.92,2017
2xnb,data/raw/PDBbind_v2020_refined/refined-set/2xnb/2xnb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2xnb/2xnb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2xnb/2xnb_pocket.pdb,6.83,pKd,1.85,2010
6e7r,data/raw/PDBbind_v2020_refined/refined-set/6e7r/6e7r_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6e7r/6e7r_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6e7r/6e7r_pocket.pdb,6.83,pKd,2.1,2019
1bhx,data/raw/PDBbind_v2020_refined/refined-set/1bhx/1bhx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1bhx/1bhx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1bhx/1bhx_pocket.pdb,6.84,pKd,2.3,1998
2y5g,data/raw/PDBbind_v2020_refined/refined-set/2y5g/2y5g_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2y5g/2y5g_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2y5g/2y5g_pocket.pdb,6.84,pKd,1.29,2011
3ewj,data/raw/PDBbind_v2020_refined/refined-set/3ewj/3ewj_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ewj/3ewj_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ewj/3ewj_pocket.pdb,6.84,pKd,1.8,2008
4kn1,data/raw/PDBbind_v2020_refined/refined-set/4kn1/4kn1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4kn1/4kn1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4kn1/4kn1_pocket.pdb,6.84,pKd,2.3,2013
5cep,data/raw/PDBbind_v2020_refined/refined-set/5cep/5cep_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5cep/5cep_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5cep/5cep_pocket.pdb,6.84,pKd,1.99,2015
6csr,data/raw/PDBbind_v2020_refined/refined-set/6csr/6csr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6csr/6csr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6csr/6csr_pocket.pdb,6.84,pKd,1.62,2018
1ele,data/raw/PDBbind_v2020_refined/refined-set/1ele/1ele_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1ele/1ele_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1ele/1ele_pocket.pdb,6.85,pKd,2.0,1995
1g30,data/raw/PDBbind_v2020_refined/refined-set/1g30/1g30_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1g30/1g30_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1g30/1g30_pocket.pdb,6.85,pKd,2.0,2001
1lkk,data/raw/PDBbind_v2020_refined/refined-set/1lkk/1lkk_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1lkk/1lkk_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1lkk/1lkk_pocket.pdb,6.85,pKd,1.0,1996
1os5,data/raw/PDBbind_v2020_refined/refined-set/1os5/1os5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1os5/1os5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1os5/1os5_pocket.pdb,6.85,pKd,2.2,2004
1q72,data/raw/PDBbind_v2020_refined/refined-set/1q72/1q72_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1q72/1q72_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1q72/1q72_pocket.pdb,6.85,pKd,1.7,2003
1qyg,data/raw/PDBbind_v2020_refined/refined-set/1qyg/1qyg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1qyg/1qyg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1qyg/1qyg_pocket.pdb,6.85,pKd,1.81,2003
1xk9,data/raw/PDBbind_v2020_refined/refined-set/1xk9/1xk9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1xk9/1xk9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1xk9/1xk9_pocket.pdb,6.85,pKd,2.1,2005
1xt8,data/raw/PDBbind_v2020_refined/refined-set/1xt8/1xt8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1xt8/1xt8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1xt8/1xt8_pocket.pdb,6.85,pKd,2.0,2005
3n76,data/raw/PDBbind_v2020_refined/refined-set/3n76/3n76_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3n76/3n76_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3n76/3n76_pocket.pdb,6.85,pKd,1.9,2011
3pn4,data/raw/PDBbind_v2020_refined/refined-set/3pn4/3pn4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3pn4/3pn4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3pn4/3pn4_pocket.pdb,6.85,pKd,1.9,2011
3s8o,data/raw/PDBbind_v2020_refined/refined-set/3s8o/3s8o_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3s8o/3s8o_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3s8o/3s8o_pocket.pdb,6.85,pKd,1.85,2011
4k3h,data/raw/PDBbind_v2020_refined/refined-set/4k3h/4k3h_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4k3h/4k3h_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4k3h/4k3h_pocket.pdb,6.85,pKd,2.45,2013
5f1v,data/raw/PDBbind_v2020_refined/refined-set/5f1v/5f1v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5f1v/5f1v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5f1v/5f1v_pocket.pdb,6.85,pKd,2.2,2016
5ie1,data/raw/PDBbind_v2020_refined/refined-set/5ie1/5ie1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ie1/5ie1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ie1/5ie1_pocket.pdb,6.85,pKd,2.3,2016
5j64,data/raw/PDBbind_v2020_refined/refined-set/5j64/5j64_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j64/5j64_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j64/5j64_pocket.pdb,6.85,pKd,1.38,2017
6d5e,data/raw/PDBbind_v2020_refined/refined-set/6d5e/6d5e_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6d5e/6d5e_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6d5e/6d5e_pocket.pdb,6.85,pKd,1.75,2018
6fnj,data/raw/PDBbind_v2020_refined/refined-set/6fnj/6fnj_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6fnj/6fnj_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6fnj/6fnj_pocket.pdb,6.85,pKd,1.24,2018
3aid,data/raw/PDBbind_v2020_refined/refined-set/3aid/3aid_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3aid/3aid_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3aid/3aid_pocket.pdb,6.86,pKd,2.5,1997
3pyy,data/raw/PDBbind_v2020_refined/refined-set/3pyy/3pyy_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3pyy/3pyy_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3pyy/3pyy_pocket.pdb,6.86,pKd,1.85,2011
5dx4,data/raw/PDBbind_v2020_refined/refined-set/5dx4/5dx4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5dx4/5dx4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5dx4/5dx4_pocket.pdb,6.86,pKd,2.3,2016
5fh7,data/raw/PDBbind_v2020_refined/refined-set/5fh7/5fh7_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fh7/5fh7_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fh7/5fh7_pocket.pdb,6.86,pKd,1.47,2016
1cgl,data/raw/PDBbind_v2020_refined/refined-set/1cgl/1cgl_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1cgl/1cgl_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1cgl/1cgl_pocket.pdb,6.87,pKd,2.4,1995
2zcr,data/raw/PDBbind_v2020_refined/refined-set/2zcr/2zcr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2zcr/2zcr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2zcr/2zcr_pocket.pdb,6.87,pKd,1.92,2008
3tmk,data/raw/PDBbind_v2020_refined/refined-set/3tmk/3tmk_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3tmk/3tmk_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3tmk/3tmk_pocket.pdb,6.87,pKd,2.0,1999
4mhz,data/raw/PDBbind_v2020_refined/refined-set/4mhz/4mhz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4mhz/4mhz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4mhz/4mhz_pocket.pdb,6.87,pKd,1.95,2014
4re4,data/raw/PDBbind_v2020_refined/refined-set/4re4/4re4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4re4/4re4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4re4/4re4_pocket.pdb,6.87,pKd,2.29,2015
4rvr,data/raw/PDBbind_v2020_refined/refined-set/4rvr/4rvr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4rvr/4rvr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4rvr/4rvr_pocket.pdb,6.87,pKd,1.98,2014
5j0d,data/raw/PDBbind_v2020_refined/refined-set/5j0d/5j0d_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j0d/5j0d_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j0d/5j0d_pocket.pdb,6.87,pKd,1.05,2016
5nih,data/raw/PDBbind_v2020_refined/refined-set/5nih/5nih_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5nih/5nih_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5nih/5nih_pocket.pdb,6.87,pKd,1.3,2017
5vr8,data/raw/PDBbind_v2020_refined/refined-set/5vr8/5vr8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5vr8/5vr8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5vr8/5vr8_pocket.pdb,6.87,pKd,2.0,2017
6gl9,data/raw/PDBbind_v2020_refined/refined-set/6gl9/6gl9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6gl9/6gl9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6gl9/6gl9_pocket.pdb,6.87,pKd,1.7,2018
1xka,data/raw/PDBbind_v2020_refined/refined-set/1xka/1xka_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1xka/1xka_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1xka/1xka_pocket.pdb,6.88,pKd,2.3,1999
3oe5,data/raw/PDBbind_v2020_refined/refined-set/3oe5/3oe5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3oe5/3oe5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3oe5/3oe5_pocket.pdb,6.88,pKd,1.52,2011
4bco,data/raw/PDBbind_v2020_refined/refined-set/4bco/4bco_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4bco/4bco_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4bco/4bco_pocket.pdb,6.88,pKd,2.05,2013
5z99,data/raw/PDBbind_v2020_refined/refined-set/5z99/5z99_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5z99/5z99_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5z99/5z99_pocket.pdb,6.88,pKd,1.49,2018
6el5,data/raw/PDBbind_v2020_refined/refined-set/6el5/6el5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6el5/6el5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6el5/6el5_pocket.pdb,6.88,pKd,1.67,2018
1b3f,data/raw/PDBbind_v2020_refined/refined-set/1b3f/1b3f_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1b3f/1b3f_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1b3f/1b3f_pocket.pdb,6.89,pKd,1.8,1998
1fh8,data/raw/PDBbind_v2020_refined/refined-set/1fh8/1fh8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1fh8/1fh8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1fh8/1fh8_pocket.pdb,6.89,pKd,1.95,2000
1jev,data/raw/PDBbind_v2020_refined/refined-set/1jev/1jev_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1jev/1jev_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1jev/1jev_pocket.pdb,6.89,pKd,1.3,1997
1sb1,data/raw/PDBbind_v2020_refined/refined-set/1sb1/1sb1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1sb1/1sb1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1sb1/1sb1_pocket.pdb,6.89,pKd,1.9,2004
1uz1,data/raw/PDBbind_v2020_refined/refined-set/1uz1/1uz1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1uz1/1uz1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1uz1/1uz1_pocket.pdb,6.89,pKd,2.0,2004
2bfq,data/raw/PDBbind_v2020_refined/refined-set/2bfq/2bfq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2bfq/2bfq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2bfq/2bfq_pocket.pdb,6.89,pKd,1.5,2005
2dri,data/raw/PDBbind_v2020_refined/refined-set/2dri/2dri_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2dri/2dri_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2dri/2dri_pocket.pdb,6.89,pKd,1.6,1995
2e92,data/raw/PDBbind_v2020_refined/refined-set/2e92/2e92_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2e92/2e92_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2e92/2e92_pocket.pdb,6.89,pKd,2.31,2007
2f34,data/raw/PDBbind_v2020_refined/refined-set/2f34/2f34_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2f34/2f34_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2f34/2f34_pocket.pdb,6.89,pKd,1.74,2006
2r3w,data/raw/PDBbind_v2020_refined/refined-set/2r3w/2r3w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2r3w/2r3w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2r3w/2r3w_pocket.pdb,6.89,pKd,1.92,2008
2vk2,data/raw/PDBbind_v2020_refined/refined-set/2vk2/2vk2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2vk2/2vk2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2vk2/2vk2_pocket.pdb,6.89,pKd,1.2,2009
3hu3,data/raw/PDBbind_v2020_refined/refined-set/3hu3/3hu3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3hu3/3hu3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3hu3/3hu3_pocket.pdb,6.89,pKd,2.2,2010
3jya,data/raw/PDBbind_v2020_refined/refined-set/3jya/3jya_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3jya/3jya_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3jya/3jya_pocket.pdb,6.89,pKd,2.1,2009
3l4x,data/raw/PDBbind_v2020_refined/refined-set/3l4x/3l4x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3l4x/3l4x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3l4x/3l4x_pocket.pdb,6.89,pKd,1.9,2010
3r4n,data/raw/PDBbind_v2020_refined/refined-set/3r4n/3r4n_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3r4n/3r4n_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3r4n/3r4n_pocket.pdb,6.89,pKd,2.0,2011
4g4p,data/raw/PDBbind_v2020_refined/refined-set/4g4p/4g4p_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4g4p/4g4p_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4g4p/4g4p_pocket.pdb,6.89,pKd,1.5,2013
4x8v,data/raw/PDBbind_v2020_refined/refined-set/4x8v/4x8v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4x8v/4x8v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4x8v/4x8v_pocket.pdb,6.89,pKd,2.5,2015
6e7t,data/raw/PDBbind_v2020_refined/refined-set/6e7t/6e7t_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6e7t/6e7t_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6e7t/6e7t_pocket.pdb,6.89,pKd,2.31,2019
6glb,data/raw/PDBbind_v2020_refined/refined-set/6glb/6glb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6glb/6glb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6glb/6glb_pocket.pdb,6.89,pKd,2.0,2018
1k1l,data/raw/PDBbind_v2020_refined/refined-set/1k1l/1k1l_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1k1l/1k1l_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1k1l/1k1l_pocket.pdb,6.9,pKd,2.5,2001
3cow,data/raw/PDBbind_v2020_refined/refined-set/3cow/3cow_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3cow/3cow_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3cow/3cow_pocket.pdb,6.9,pKd,1.8,2008
3gbb,data/raw/PDBbind_v2020_refined/refined-set/3gbb/3gbb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3gbb/3gbb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3gbb/3gbb_pocket.pdb,6.9,pKd,2.1,2009
3uyr,data/raw/PDBbind_v2020_refined/refined-set/3uyr/3uyr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3uyr/3uyr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3uyr/3uyr_pocket.pdb,6.9,pKd,1.7,2012
4zzx,data/raw/PDBbind_v2020_refined/refined-set/4zzx/4zzx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4zzx/4zzx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4zzx/4zzx_pocket.pdb,6.9,pKd,1.65,2015
3evd,data/raw/PDBbind_v2020_refined/refined-set/3evd/3evd_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3evd/3evd_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3evd/3evd_pocket.pdb,6.91,pKd,1.5,2009
4bcm,data/raw/PDBbind_v2020_refined/refined-set/4bcm/4bcm_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4bcm/4bcm_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4bcm/4bcm_pocket.pdb,6.91,pKd,2.45,2013
5cqt,data/raw/PDBbind_v2020_refined/refined-set/5cqt/5cqt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5cqt/5cqt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5cqt/5cqt_pocket.pdb,6.91,pKd,1.6,2016
1a9m,data/raw/PDBbind_v2020_refined/refined-set/1a9m/1a9m_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1a9m/1a9m_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1a9m/1a9m_pocket.pdb,6.92,pKd,2.3,1998
1k6v,data/raw/PDBbind_v2020_refined/refined-set/1k6v/1k6v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1k6v/1k6v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1k6v/1k6v_pocket.pdb,6.92,pKd,2.0,2002
1o2j,data/raw/PDBbind_v2020_refined/refined-set/1o2j/1o2j_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1o2j/1o2j_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1o2j/1o2j_pocket.pdb,6.92,pKd,1.65,2003
1pkx,data/raw/PDBbind_v2020_refined/refined-set/1pkx/1pkx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1pkx/1pkx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1pkx/1pkx_pocket.pdb,6.92,pKd,1.9,2004
1swr,data/raw/PDBbind_v2020_refined/refined-set/1swr/1swr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1swr/1swr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1swr/1swr_pocket.pdb,6.92,pKd,1.9,1999
2d3u,data/raw/PDBbind_v2020_refined/refined-set/2d3u/2d3u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2d3u/2d3u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2d3u/2d3u_pocket.pdb,6.92,pKd,2.0,2006
2uy0,data/raw/PDBbind_v2020_refined/refined-set/2uy0/2uy0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2uy0/2uy0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2uy0/2uy0_pocket.pdb,6.92,pKd,1.76,2008
3bl0,data/raw/PDBbind_v2020_refined/refined-set/3bl0/3bl0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3bl0/3bl0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3bl0/3bl0_pocket.pdb,6.92,pKd,1.9,2008
3lir,data/raw/PDBbind_v2020_refined/refined-set/3lir/3lir_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3lir/3lir_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3lir/3lir_pocket.pdb,6.92,pKd,1.9,2010
3r1v,data/raw/PDBbind_v2020_refined/refined-set/3r1v/3r1v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3r1v/3r1v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3r1v/3r1v_pocket.pdb,6.92,pKd,2.19,2011
3uex,data/raw/PDBbind_v2020_refined/refined-set/3uex/3uex_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3uex/3uex_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3uex/3uex_pocket.pdb,6.92,pKd,2.1,2011
3wto,data/raw/PDBbind_v2020_refined/refined-set/3wto/3wto_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3wto/3wto_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3wto/3wto_pocket.pdb,6.92,pKd,2.25,2015
4qtl,data/raw/PDBbind_v2020_refined/refined-set/4qtl/4qtl_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4qtl/4qtl_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4qtl/4qtl_pocket.pdb,6.92,pKd,1.8,2015
5d45,data/raw/PDBbind_v2020_refined/refined-set/5d45/5d45_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5d45/5d45_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5d45/5d45_pocket.pdb,6.92,pKd,1.65,2016
5ymx,data/raw/PDBbind_v2020_refined/refined-set/5ymx/5ymx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ymx/5ymx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ymx/5ymx_pocket.pdb,6.92,pKd,1.35,2018
6c9v,data/raw/PDBbind_v2020_refined/refined-set/6c9v/6c9v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6c9v/6c9v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6c9v/6c9v_pocket.pdb,6.92,pKd,1.7,2019
6d5h,data/raw/PDBbind_v2020_refined/refined-set/6d5h/6d5h_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6d5h/6d5h_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6d5h/6d5h_pocket.pdb,6.92,pKd,1.8,2018
6e7u,data/raw/PDBbind_v2020_refined/refined-set/6e7u/6e7u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6e7u/6e7u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6e7u/6e7u_pocket.pdb,6.92,pKd,2.27,2019
6qr0,data/raw/PDBbind_v2020_refined/refined-set/6qr0/6qr0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6qr0/6qr0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6qr0/6qr0_pocket.pdb,6.92,pKd,1.59,2019
